amount,asset_id,atomicity_violation_flag,buyer,cash_amt,cash_ccy,ccy,ccy1,ccy2,coll_lock_amt,coll_lock_dur,exc_count,fee_total,flow,fx_flag,hold_time,holds_count,juris_dst,juris_src,latency,liq_lock_amt,liq_lock_dur,manual_review_flag,msg_quality,n_checkpoints,notional,partyA,partyB,price,qty,queue_time,rate,receiver,repair_due_to_missing_data_flag,retry_count,rework_time,scenario,seed,seller,sender,status,stp_flag,t_final,t_init,trace_pack_completeness,trace_pack_handoff_consistency,trace_pack_standardization,trace_pack_world_hint,trace_score,tx_id,urgency,world
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,4.677682854390316,4936.113713549983,4.677682854390316,False,0.7692368472915474,4,2450.368189305479,A009,A008,,,0.0,1.014437558850718,,False,0,0.0,S0,10,,,SETTLED,True,5.585698659475632,0.908015805085316,0.7572560671534957,0.8116251346834442,0.7568924658600468,shared,0.7728494724560163,S0-PVP-00000034,,B
,ASSET1,False,A013,1485.777208360828,USD,,,,10.67970456734546,0.048029783986137886,0,0.5,DVP,0,0.0,0,,,0.048029783986137886,1485.777208360828,0.048029783986137886,False,0.7381433765490202,4,,,,139.12156455186772,10.67970456734546,0.0,,,False,0,0.0,S0,10,A019,,SETTLED,True,73.11760719952457,73.06957741553843,0.732637745010293,0.7685684609254951,0.8052587415265998,shared,0.7565503401120857,S0-DVP-00000064,,B
793.8796523610597,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,0,0.0,0,J00,J01,0.22667111535439233,0.0,0.0,False,0.9181840850942233,4,,,,,,0.0,,A008,False,0,0.0,S0,10,,A019,SETTLED,True,77.98066616243368,77.75399504707929,0.9209745793945431,0.841122922739196,0.8837901278034995,shared,0.896451160025137,S0-XBPAY-00000013,1,B
616.0151972513092,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J02,J02,1.6956392362861976,0.0,0.0,False,0.9010710342615217,4,,,,,,0.0,,A006,False,0,0.0,S0,10,,A013,SETTLED,True,79.8480504371822,78.152411200896,0.8081251232232733,0.8852973252459897,0.8456551954237835,shared,0.868243942483218,S0-XBPAY-00000014,0,B
524.5069910095834,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J00,J01,5.4585074206159305,0.0,0.0,False,0.8563068699621325,4,,,,,,0.0,,A007,False,0,0.0,S0,10,,A018,SETTLED,True,79.92872421480305,74.47021679418712,0.8993380611599303,0.8494713416616955,0.9008592502503139,shared,0.8724564785992409,S0-XBPAY-00000012,1,B
,ASSET1,False,A012,549.9701608291333,USD,,,,5.018136569362128,0.41819137495912173,0,0.5,DVP,0,0.0,0,,,0.41819137495912173,549.9701608291333,0.41819137495912173,False,1.0,4,,,,109.59649129259186,5.018136569362128,0.0,,,False,0,0.0,S0,10,A005,,SETTLED,True,82.41034809501198,81.99215672005286,1.0,0.9510845056841855,1.0,shared,0.9902169011368371,S0-DVP-00000065,,B
588.6950850891626,,False,,,,USD,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J01,J00,3.1170470542690794,0.0,0.0,False,0.7724883264032701,4,,,,,,0.0,,A012,False,0,0.0,S0,10,,A008,SETTLED,True,84.92065755505786,81.80361050078878,0.8381721610628612,0.7288870439377964,0.8830629128491769,shared,0.7990197541312749,S0-XBPAY-00000015,1,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,1.5965618454264074,3209.7594446973335,1.5965618454264074,False,0.7187676198046425,4,1638.3931279387266,A018,A013,,,0.0,0.9590899094746288,,False,0,0.0,S0,10,,,SETTLED,True,88.21835083997145,86.62178899454504,0.715511276235405,0.8223958243643883,0.5703984489276247,shared,0.7091681578273408,S0-PVP-00000044,,B
,ASSET1,False,A009,1354.002832958737,EUR,,,,10.721621474570146,4.295272693207039,0,0.5,DVP,0,0.0,0,,,4.295272693207039,1354.002832958737,4.295272693207039,False,0.8199038085888958,4,,,,126.28713261051048,10.721621474570146,0.0,,,False,0,0.0,S0,10,A015,,SETTLED,True,91.14149227257641,86.84621957936938,0.7804434076667183,0.8319538442449429,0.9332406731686933,shared,0.8370891084516292,S0-DVP-00000066,,B
,ASSET1,False,A010,749.4585603522214,EUR,,,,12.192328673834679,0.7194873577077487,0,0.5,DVP,0,0.0,0,,,0.7194873577077487,749.4585603522214,0.7194873577077487,False,0.6356878539992559,4,,,,61.469681502320014,12.192328673834679,0.0,,,False,0,0.0,S0,10,A005,,SETTLED,True,91.48387370606277,90.76438634835502,0.6341249718068244,0.6885987101304094,0.7220076726623451,shared,0.6632214125196182,S0-DVP-00000067,,B
1608.2100708350686,,False,,,,USD,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J01,J01,1.9751011708756891,0.0,0.0,False,0.8146433509697294,4,,,,,,0.0,,A017,False,0,0.0,S0,10,,A019,SETTLED,True,97.08072296707947,95.10562179620378,0.8689385108024645,0.7195786444728204,0.8171323840292204,shared,0.8069872482487929,S0-XBPAY-00000016,0,B
,ASSET1,False,A003,814.4857200343503,EUR,,,,7.309981405012749,0.0650921802552773,0,0.5,DVP,0,0.0,0,,,0.0650921802552773,814.4857200343503,0.0650921802552773,False,0.6193609296696267,4,,,,111.42103856458849,7.309981405012749,0.0,,,False,0,0.0,S0,10,A018,,SETTLED,True,97.41101513595402,97.34592295569874,0.6305602558858633,0.6152607160776202,0.6442308044087196,shared,0.6257547271422913,S0-DVP-00000068,,B
,ASSET1,False,A004,1086.8665453991696,USD,,,,8.229522251049582,1.8049253459646337,0,0.5,DVP,0,0.0,0,,,1.8049253459646337,1086.8665453991696,1.8049253459646337,False,0.7657762853798122,4,,,,132.06921522820502,8.229522251049582,0.0,,,False,0,0.0,S0,10,A003,,SETTLED,True,102.87892574868351,101.07400040271888,0.7805269266579032,0.7763008475870804,0.6870295694407724,shared,0.7550819828890761,S0-DVP-00000069,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,2.0058098375819498,6845.91814751661,2.0058098375819498,False,0.830667750203765,4,3502.4772746872213,A003,A014,,,0.0,0.9545931666688585,,False,0,0.0,S0,10,,,SETTLED,True,103.0211113789649,101.01530154138295,0.7967987477525162,0.7498839650962552,0.9540904329250216,shared,0.8324217292362647,S0-PVP-00000045,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,1.376594743375449,3728.0325637081296,1.376594743375449,False,0.9362963263040212,4,1832.1611613754694,A018,A000,,,0.0,1.0347732733889856,,False,0,0.0,S0,10,,,SETTLED,True,104.87673550133104,103.50014075795559,0.974727402910651,0.9834741926623483,0.9993790597340035,shared,0.9660346615830091,S0-PVP-00000046,,B
1087.084959686757,,False,,,,USD,,,0.0,0.0,1,0.5,XBPAY,1,0.0,0,J00,J01,2.9301114273726796,0.0,0.0,True,0.8348044203610879,4,,,,,,0.0,,A015,False,0,1.5359103923437942,S0,10,,A005,SETTLED,False,104.91191002604208,101.9817985986694,0.876241584284287,0.8524059075348297,0.8217223420949789,shared,0.8439957349272543,S0-XBPAY-00000017,2,B
,ASSET1,False,A006,667.2553961637283,USD,,,,8.94607142330893,0.9470718643562037,0,0.5,DVP,0,0.0,0,,,0.9470718643562037,667.2553961637283,0.9470718643562037,False,0.869175031789541,4,,,,74.58641504081879,8.94607142330893,0.0,,,False,0,0.0,S0,10,A004,,SETTLED,True,107.16701404819302,106.21994218383682,0.8497156137365586,0.8800193735594577,0.8901252606564795,shared,0.8716420623063156,S0-DVP-00000070,,B
2272.856723794135,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J02,J01,1.077209465951512,0.0,0.0,False,0.6881570195368673,4,,,,,,0.0,,A010,False,0,0.0,S0,10,,A016,SETTLED,True,108.40800021396801,107.3307907480165,0.6543097777910183,0.5140605621612047,0.7093223907496544,shared,0.6508013539551224,S0-XBPAY-00000018,2,B
,ASSET1,False,A003,647.3198821949375,EUR,,,,7.414737381626226,0.09458558562043606,0,0.5,DVP,0,0.0,0,,,0.09458558562043606,647.3198821949375,0.09458558562043606,False,0.7531652018021484,4,,,,87.3017949090147,7.414737381626226,0.0,,,False,0,0.0,S0,10,A013,,SETTLED,True,108.84399652386031,108.74941093823988,0.7131742879118868,0.6589857578072491,0.7636109479888974,shared,0.7284202794624661,S0-DVP-00000071,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,4.0,1,,,4.151879528319455,3590.704633560576,0.15187952831945495,False,0.795412581661563,4,1761.626764520794,A017,A012,,,0.0,1.0382891006639174,,False,0,0.0,S0,10,,,SETTLED,False,110.49535917485774,106.34347964653828,0.7823206002975376,0.8161916986596088,0.7700966411506353,shared,0.7918868206861817,S0-PVP-00000047,,B
,ASSET1,False,A019,922.2643208974887,USD,,,,9.697974381790567,0.44902473134517606,0,0.5,DVP,0,0.0,0,,,0.44902473134517606,922.2643208974887,0.44902473134517606,False,0.9359309905087938,4,,,,95.09865509947946,9.697974381790567,0.0,,,False,0,0.0,S0,10,A001,,SETTLED,True,117.94844809638303,117.49942336503786,0.8699999617491835,0.9295752442035282,0.9302052279258511,shared,0.9203284829792301,S0-DVP-00000073,,B
,ASSET1,False,A016,964.0186858657179,EUR,,,,8.906913045353521,1.836048209499026,0,0.5,DVP,0,0.0,0,,,1.836048209499026,964.0186858657179,1.836048209499026,False,0.8351389610553291,4,,,,108.23263693683622,8.906913045353521,0.0,,,False,0,0.0,S0,10,A004,,SETTLED,True,118.87495807180798,117.03890986230896,0.82649041385566,0.824638887846464,0.7416216754546832,shared,0.8126057798534931,S0-DVP-00000072,,B
702.5252571720739,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J01,J00,1.5405483777960143,0.0,0.0,False,0.8588028145974553,4,,,,,,0.0,,A005,False,0,0.0,S0,10,,A008,SETTLED,True,124.84640653191043,123.30585815411442,0.8432285680398739,0.7811750211883548,0.7873006019970561,shared,0.8258619640840392,S0-XBPAY-00000019,0,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,3.5095329041212437,4713.66829021032,3.5095329041212437,False,0.7704131627426729,4,2298.0226478731433,A007,A012,,,0.0,1.0511844365732843,,False,0,0.0,S0,10,,,SETTLED,True,128.65735077764728,125.14781787352604,0.8427002429941157,0.6947731716502873,0.7250926622518383,shared,0.7606784804763175,S0-PVP-00000048,,B
997.8663722948057,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,0,0.0,0,J02,J01,0.06285751899406478,0.0,0.0,False,0.958829276095361,4,,,,,,0.0,,A006,False,0,0.0,S0,10,,A005,SETTLED,True,131.74818441372716,131.6853268947331,0.934203643103808,1.0,0.8773794657543018,shared,0.9458483322097664,S0-XBPAY-00000020,0,B
816.2136295575069,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J00,J00,0.7237351750727896,0.0,0.0,False,0.7507731070969864,4,,,,,,0.0,,A004,False,0,0.0,S0,10,,A015,SETTLED,True,136.43415511228906,135.71041993721627,0.7801340453957634,0.7517621521681231,0.7022095535280812,shared,0.7471303930571882,S0-XBPAY-00000021,1,B
927.3397221335415,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,0,0.0,0,J02,J00,1.1311638846875098,0.0,0.0,False,0.8145149031722511,4,,,,,,0.0,,A013,False,0,0.0,S0,10,,A015,SETTLED,True,139.0291395511182,137.89797566643068,0.8858904082135111,0.9101061919366373,0.7812591826730076,shared,0.8412571178335315,S0-XBPAY-00000022,2,B
,ASSET1,False,A005,1001.323295845934,USD,,,,9.834317003159503,0.6303412304186509,0,0.5,DVP,1,0.0,0,,,0.6303412304186509,1001.323295845934,0.6303412304186509,False,0.792606194275243,4,,,,101.8193022986991,9.834317003159503,0.0,,,False,0,0.0,S0,10,A004,,SETTLED,True,139.7595472917283,139.12920606130965,0.7881688350583782,0.7464010318215235,0.7406117695179775,shared,0.7720788049896731,S0-DVP-00000074,,B
,ASSET1,False,A019,919.5421471377626,EUR,,,,7.425134487875745,0.061483402005592325,0,0.5,DVP,0,0.0,0,,,0.061483402005592325,919.5421471377626,0.061483402005592325,False,0.8080354060925138,4,,,,123.84181709290955,7.425134487875745,0.0,,,False,0,0.0,S0,10,A015,,SETTLED,True,141.0225310007449,140.9610475987393,0.8192786738659845,0.7824229391712169,0.7931919279410514,shared,0.8021928706326561,S0-DVP-00000076,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,0.009431343411534954,3257.5601508136006,0.009431343411534954,False,0.7334270329210926,4,1590.703643377592,A004,A018,,,0.0,1.0478736968859381,,False,0,0.0,S0,10,,,SETTLED,True,142.7204737454531,142.71104240204156,0.7152608092229373,0.6940547107561974,0.7463054158818248,shared,0.724495000340629,S0-PVP-00000049,,B
1283.7026198074886,,False,,,,USD,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J02,J01,0.24683538322904042,0.0,0.0,False,0.7992219982945059,4,,,,,,0.0,,A001,False,0,0.0,S0,10,,A017,SETTLED,True,143.67701172816183,143.4301763449328,0.7587231120463143,0.6493342781169706,0.9053816582165001,shared,0.7823766089937595,S0-XBPAY-00000023,0,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,0.5257917268660606,3766.076753036129,0.5257917268660606,False,0.8493187660343122,4,1886.984233182579,A015,A018,,,0.0,0.9958178170276927,,False,0,0.0,S0,10,,,SETTLED,True,143.9329587395643,143.40716701269824,0.7771327699477903,0.8721966218869177,0.8533246408196072,shared,0.840258312944588,S0-PVP-00000050,,B
,ASSET1,False,A013,1173.996332328277,EUR,,,,10.622438697361249,1.4559880091174193,0,0.5,DVP,0,4.0,1,,,5.455988009117419,1173.996332328277,1.4559880091174193,False,0.8347500238863603,4,,,,110.52041492316759,10.622438697361249,0.0,,,False,0,0.0,S0,10,A010,,SETTLED,False,144.74728751200072,139.2912995028833,0.8478563329156322,0.8835970059552805,0.8566019930023967,shared,0.851511075929206,S0-DVP-00000075,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,0.87640210015158,2529.5182156289648,0.87640210015158,False,0.924991551485409,4,1252.8473135771992,A009,A018,,,0.0,1.019015556178625,,False,0,0.0,S0,10,,,SETTLED,True,148.68577911728198,147.8093770171304,0.9457684173903128,1.0,0.94156759464926,shared,0.9474638230020783,S0-PVP-00000051,,B
,ASSET1,False,A017,1320.2629211513838,EUR,,,,11.694752202272435,0.8086805279893099,0,0.5,DVP,0,0.0,0,,,0.8086805279893099,1320.2629211513838,0.8086805279893099,False,0.673426329422949,4,,,,112.8936208579811,11.694752202272435,0.0,,,False,0,0.0,S0,10,A003,,SETTLED,True,149.32161390198328,148.51293337399397,0.6183237892014428,0.6084724121973181,0.68806617799291,shared,0.6523430076475139,S0-DVP-00000077,,B
1275.0732371474994,,False,,,,USD,,,0.0,0.0,0,0.5,XBPAY,0,0.0,0,J00,J02,0.85156310297765,0.0,0.0,False,0.7634881853902303,4,,,,,,0.0,,A007,False,0,0.0,S0,10,,A011,SETTLED,True,150.05678061766736,149.2052175146897,0.8506538631246042,0.7937837065563291,0.8142947881789997,shared,0.7971417457280787,S0-XBPAY-00000024,1,B
707.6674186689445,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,0,0.0,0,J01,J01,0.9514505812558411,0.0,0.0,False,0.8627742540573369,4,,,,,,0.0,,A018,False,0,0.0,S0,10,,A000,SETTLED,True,153.14220877972687,152.19075819847103,0.7986668537225475,0.8285325433810634,0.8628187134067546,shared,0.8431133237250079,S0-XBPAY-00000025,0,B
392.8036483332005,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J02,J00,1.132363221720908,0.0,0.0,False,0.8395253162398585,4,,,,,,0.0,,A011,False,0,0.0,S0,10,,A007,SETTLED,True,154.38326409137937,153.25090086965847,0.8113304301550678,0.8969391821793106,0.8572517148592265,shared,0.8489143919346644,S0-XBPAY-00000026,1,B
338.75640048917774,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,0,0.0,0,J01,J00,1.9878859131952993,0.0,0.0,False,0.9853113393788973,4,,,,,,0.0,,A000,False,0,0.0,S0,10,,A008,SETTLED,True,159.59998624868706,157.61210033549176,1.0,0.8747902374822931,0.9176062150309167,shared,0.9526038262542009,S0-XBPAY-00000027,1,B
,ASSET1,False,A004,647.8704170487526,USD,,,,10.58315386215078,0.9656032124851492,0,0.5,DVP,0,0.0,0,,,0.9656032124851492,647.8704170487526,0.9656032124851492,False,0.626215513617613,4,,,,61.217140512883745,10.58315386215078,0.0,,,False,0,0.0,S0,10,A002,,SETTLED,True,161.71134849375258,160.74574528126743,0.5223940215344245,0.6012397153306868,0.5382909573195958,shared,0.5828711442839866,S0-DVP-00000078,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,0.02336699514586371,5831.15678114894,0.02336699514586371,False,1.0,4,2827.6605266107067,A019,A014,,,0.0,1.0621841717818539,,False,0,0.0,S0,10,,,SETTLED,True,162.85054059084135,162.82717359569548,1.0,0.9728738317434914,0.9780910603103208,shared,0.9901929784107626,S0-PVP-00000052,,B
1728.509224065544,,False,,,,USD,,,0.0,0.0,0,0.5,XBPAY,0,0.0,0,J02,J02,3.3160125542214587,0.0,0.0,False,0.727983314091828,4,,,,,,0.0,,A010,False,0,0.0,S0,10,,A011,SETTLED,True,167.3305490369021,164.01453648268065,0.7422528200293643,0.7866122666879801,0.6747533654609527,shared,0.7319170160723907,S0-XBPAY-00000028,0,B
1695.7342420069858,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J01,J02,0.23216627804836776,0.0,0.0,False,0.7358760451754788,4,,,,,,0.0,,A000,False,0,0.0,S0,10,,A011,SETTLED,True,168.88029476976035,168.648128491712,0.815108912091889,0.7651873602881372,0.7421372185812782,shared,0.7588371162624523,S0-XBPAY-00000029,1,B
1123.5497415421084,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J02,J02,1.2687900818325772,0.0,0.0,False,0.7110720178170494,4,,,,,,0.0,,A002,False,0,0.0,S0,10,,A009,SETTLED,True,171.72746983843408,170.4586797566015,0.6472289190819629,0.5760568252372279,0.7482745879977661,shared,0.6787408735902112,S0-XBPAY-00000030,0,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,2.725080697695631,3825.083896631509,2.725080697695631,False,0.8981807362234534,4,1834.7328544198194,A015,A012,,,0.0,1.0848179000103424,,False,0,0.0,S0,10,,,SETTLED,True,174.23725675841106,171.51217606071543,0.8156342320345118,0.8412053761455753,0.7911660883705555,shared,0.84887343379951,S0-PVP-00000053,,B
1094.3734318040142,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J00,J00,0.6859855473243215,0.0,0.0,False,0.7398792783913795,4,,,,,,0.0,,A015,False,0,0.0,S0,10,,A008,SETTLED,True,176.27254946818178,175.58656392085746,0.7017580589660473,0.7899452863154124,0.7398192986755818,shared,0.7422562401479601,S0-XBPAY-00000031,0,B
,ASSET1,False,A002,688.2365865045996,EUR,,,,7.933460219213551,0.3644327559617011,0,0.5,DVP,0,0.0,0,,,0.3644327559617011,688.2365865045996,0.3644327559617011,False,0.8168598015099476,4,,,,86.75112340486722,7.933460219213551,0.0,,,False,0,0.0,S0,10,A003,,SETTLED,True,179.92925610769103,179.56482335172933,0.7886213506707473,0.8198843098000216,0.837067528431014,shared,0.8158585583843357,S0-DVP-00000079,,B
,ASSET1,False,A010,1032.78092695763,USD,,,,12.495208788417115,0.580779879695541,0,0.5,DVP,0,0.0,0,,,0.580779879695541,1032.78092695763,0.580779879695541,False,0.8676958707629177,4,,,,82.65415524028728,12.495208788417115,0.0,,,False,0,0.0,S0,10,A005,,SETTLED,True,186.92493267636632,186.34415279667078,0.8267794578854696,0.8594041630320611,0.955617261850393,shared,0.875438524858752,S0-DVP-00000080,,B
,ASSET1,False,A002,1213.915084754157,USD,,,,8.236127290780473,0.5986062691648613,0,0.5,DVP,0,0.0,0,,,0.5986062691648613,1213.915084754157,0.5986062691648613,False,0.754203084086433,4,,,,147.3890630749496,8.236127290780473,0.0,,,False,0,0.0,S0,10,A010,,SETTLED,True,189.838750743412,189.24014447424713,0.760840904116768,0.6903621783482956,0.6342219172042072,shared,0.7187662335684274,S0-DVP-00000081,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,1.937156036738486,4215.608648697857,1.937156036738486,False,0.7650882575127206,4,2084.5328582692823,A003,A007,,,0.0,1.0223277517428704,,False,0,0.0,S0,10,,,SETTLED,True,189.83978377127102,187.90262773453253,0.8144919301976893,0.7466597667975168,0.8918458190269015,shared,0.7966348062095099,S0-PVP-00000054,,B
427.90896422002163,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J00,J02,3.2824420445051317,0.0,0.0,False,0.7079031656274716,4,,,,,,0.0,,A015,False,0,0.0,S0,10,,A002,SETTLED,True,191.75668149018728,188.47423944568214,0.7466068875021715,0.732670419032322,0.7821111329734448,shared,0.7354389541525763,S0-XBPAY-00000033,1,B
802.6553098795524,,False,,,,USD,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J01,J02,5.583706498200286,0.0,0.0,False,0.7295741611287149,4,,,,,,0.0,,A000,False,0,0.0,S0,10,,A001,SETTLED,True,193.66741454650034,188.08370804830005,0.6874479780654686,0.7362784324651998,0.6999624806817158,shared,0.7165674426939628,S0-XBPAY-00000032,0,B
